Date,Comment,Like,Dislike
"May 14, 2024","Hmm..Mikey’s mom almost seemed a bit…..unsmart with how she went about trying to leave this life. I understand her opinion, but to shout that publicly in front of the uncle and other mafia members at a party? If anything, now I’d like to know 1. How did she get mixed up in the underworld and become Gabriel’s wife if she hated it so much? 2. Instead of expressing her opinion and complaining (likely increasing her risk of being killed), did she ever try to get Mikey out privately?",284,0
"May 14, 2024",Tap to see spoiler  View,270,1
"May 14, 2024","I know it’s a small detail in comparison, but it would’ve been better if Mikey’s age was 7+ because ain’t no way a 4 year old is declaring he will be the next underboss 😭",242,3
"May 14, 2024",I miss the Adam the driver haha he was always nice to Davina,227,1
"May 21, 2024","He knew what he was doing there at the end. Also, I love Mikey's new art hobby, little Michelangelo",84160,63
"May 21, 2024",I need copius amounts of fanfiction for this like... yesterday,49937,122
"May 21, 2024",as soon as i saw the thumbnail i just had clicked on it without hesitation,40215,54
"May 21, 2024",ooooh boy you can't just be touching her like that and expect us all to be calm.,7088,7
"May 21, 2024","Okay honestly at this point, I feel like Gabriel is manipulating Davina. I feel like his going to feel sorry about toying with her when it’s to late",5899,38
"May 21, 2024","""this lighting is awful"" ""i'll inform the weathermen"" & ""he painted a wonderful watercolor sky"" ""THESE ARE ACRYLICS"" 😭😭😭😭 i love their dynamic LMAOOOO THEY'RE SO SILLY",5544,0
"May 21, 2024","I normally would have been all aboard that last few panels but Gabriel, what was THAT bro 😭 He’s said please like that last time they touched too but this one felt forced. Either he really does want to be with her or he’s being lowkey manipulative.",2983,9
"May 21, 2024",Gabriel looking at the ducks 🪿 thinking about Mikey 🥺,2687,1
"May 21, 2024",Am I the only one who feels like Gabriel’s “touch” felt waaaay too manipulative this time??? Like it felt straight up like he just wanted her to say yes,2137,6
"May 21, 2024",Is he into her or just using her emotions to manipulate her? Feels like he gets flirty / tactile when he wants her to agree to something...hmm,1397,6
"May 21, 2024",OKAY BUT GABRIEL SAYING HE NEVER LOOSES SIGHT OF THE END GOAL AND THEN IT SHOWING THE LITTLE DUCKS- HE LOVES HIS SON SO MUCH. WAAAAAHHHH I AM NOT OKAY,1179,1
"May 21, 2024",Augh that little chin lift at the end. Don’t blame her being swept away! 🤩,624,5
"May 21, 2024",I can't wait to see this dress!!!,527,2
"May 21, 2024","great job with the imagery. The ducks when Gabe is telling his uncle that he hasn't lost sight of the end game, which we know is a free Mikey...🤌🏿 *chef's kiss* I also appreciate that through their entire knowing of each other Gabe has always used physical closeness and his sexual energy to get his way, but only these last few times is he now being affected himself and I LIVE!",507,1
"May 21, 2024",ILLEGAL HOT CLIFFHANGER 🥵,487,1
"May 21, 2024","Yeah, he's smirking, but his cheeks were flushed, too, ever so slightly. 😉🤭",461,2
"May 21, 2024",Sir you flirt. He knew exactly what he was doing. Davina’s freaking melting 😂,325,1
"May 21, 2024",Adam’s sunglasses,321,3
"May 21, 2024","it pains me to say it, but lately, the vibe with gabriel is... not good",273,3
"May 21, 2024",“May I speak to you?” “Always” 🤭,262,1
"May 21, 2024",I love the store guy’s energy😆,258,1
"May 21, 2024",oh come ooooonnnnn Davina don't fall for that crap... though he is sinfully handsome,243,2
"May 21, 2024",This was a desperate attempt at a date. We see right through you. He is struggling between carrying out a plan that uses her to his benefit and pretending his sexual energy is just fun for him and he is not actually finding her attractive. You failing on both fronts.,200,1
"May 28, 2024",davina is EATING that dress up,76458,93
"May 28, 2024","Respectfully, our power couple is looking fierce! Also, I love Mikey parenting his dad. I wonder if he's going to be sitting in the recliner waiting for the kids to get home",59980,77
"May 28, 2024",gabriel in glasses 🥵🥵,49023,254
"May 28, 2024","I love that Davina snooping around has real consequences. She didn’t think through the risks of poking around the servers or of trying to open the safe. And now, she’s suspected by all the people who matter. Hopefully she figures out soon that no risk is free.",8223,7
"May 28, 2024","Ohh, Davina you're getting sloppy at sleuthing. Even Gabriel caught you safe sleuthing this time.",5979,5
"May 28, 2024",everyone shut up they held hands.,4952,8
"May 28, 2024",DAVINA IS SO DAMN HOT and btw Val is freaking pissing me off idk,3786,92
"May 28, 2024",Hot damn those two look like a power couple and even Mikey has grudging approval 🤭,2815,2
"May 28, 2024",THE SWEAT ON HIS NECK WHEN SHE SAYS ILL BE PROTECTING YOU,2398,3
"May 28, 2024",that towel is the most dangerous thing in this story.,2183,4
"May 28, 2024","Gabriel: “… it reminds me of math.” Me with my math degree bouncing up and down with excitement: “THATS BECAUSE IT IS MATH. Specifically almost a K6 graph from graph theory, but one edge is missing on the bottom and one pair of vertices have two edges connecting them.” 😃",1963,15
"May 28, 2024",I’m sorry but Mikey Nico and Adam playing video games together is just too cute,1567,1
"May 28, 2024","Not gonna lie, glasses can be the sluttiest thing a man can wear 😮‍💨",1391,7
"May 28, 2024",mother and father are slayinggg the outfits ✨,1275,3
"May 28, 2024",when will davina learn to stop looking at things she shouldn't in places where her employers are around. like at least wait until you're alone for a few hours to avoid suspicion  😭😭,1041,2
"May 28, 2024",OMGG THEYRE MATCHING 😭❤️,914,1
"May 28, 2024",OKAY JESSICA RABBIT MAFIA MOMMY 🥵,902,5
"May 28, 2024","I notice Davina is starting to flirt back, although I wonder if she realizes that that's what she's doing?  😏😉",713,3
"May 28, 2024","ok while im glad that the uncles hacker now believes Gabriels innocence at trying to snoop in their system im getting VERY nervous at how guilty this is making Davina. im also worried that this repeated attention to her necklace, the one connection to her past life, and the crimes her parents commited",640,0
"May 28, 2024",It’s giving Mob wife,618,3
"May 28, 2024",The color coordination in their outfits is ✨sending me into the stratosphere✨ in the best way possible 😮‍💨,503,1
"May 28, 2024",GUYS HES BLUSHING,438,1
"May 28, 2024",Mikey seems to be on to his papa and his nanny…,434,0
"Jun 04, 2024",petition for more silly davina faces i can’t take this,51105,82
"Jun 04, 2024",*dies from not being able to wait for another damn episode* 🪦😬🫨,35920,106
"Jun 04, 2024",I don’t care who has a “bigger bust” Davina is way better,35599,80
"Jun 04, 2024",Gabriel calling Davina “One of a kind”. 😭😭,5695,7
"Jun 04, 2024",the way Gabriel keeps checking Davina in every panel.. 🥺,4907,7
"Jun 04, 2024",the guys got one thing right: she is a DISTRACTING consort 😳😳,3735,2
"Jun 04, 2024",WHOOP WHOOP ITS THE SOUND OF DA POLICE,3286,3
"Jun 04, 2024",A day on Monday night: *ding* *rises from the dead and reads the webtoon* *clifhanger* *dies again*,2157,2
"Jun 04, 2024",I’m so ready for this development in Davina. It’s going to be rough but she needs it to live for the future instead of being stuck in the past. I love where her character development is headed ☺️,1931,0
"Jun 04, 2024","she was going to tell him, she was going to tell him !!",1541,4
"Jun 04, 2024",I’m gonna need some more physical contact asap,1116,4
"Jun 04, 2024",snake in the henhouse vibes. someone snitched,888,0
"Jun 04, 2024",Oh Cassiel charming as ever to leave right when things are about to go down 😂,761,0
"Jun 04, 2024",lowkey wish i discovered this webtoon when it was further along cause im going into debt over here,597,1
"Jun 04, 2024","me personally, I love how he went thru all of this to get Louie and Mikey together as friends again",555,0
"Jun 04, 2024","lol no matter the Granny, they WILL try to set you up with their grandkids",410,1
"Jun 04, 2024",Dang wish we coulda gotten more on that balcony but whatever slow burn it is,405,0
"Jun 04, 2024",Why is no one mentioning the obnoxiously small champagne glasses???,373,0
"Jun 04, 2024","i do enjoy gabriel and davina talking at the end, him opening up about his childhood. i also like how davina covers her curiousity by saying she wants to know the difference compared to Mikey (which is tru). but her more honest motivation is to compare her childhood with his",367,0
"Jun 04, 2024","Im a big fan of Brexio,,, too many hot men in this comic",336,1
"Jun 04, 2024",Ugh they're so worth my money ❤️🤭,330,0
"Jun 04, 2024","uh oh, I've fallen into the fast pass hole and I cannot escape 😭",298,0
"Jun 04, 2024","So...who snitched? My guess is Cassiel. He seems to be the type to stir up stuff just to watch the chaos ensue. It could be the new guy for the same reason, but I highly doubt it.",256,0
"Jun 11, 2024","I just have a feeling mama recognized Davina immediately, or had an instant inkling of who she is.",72248,70
"Jun 11, 2024","""That's not how I saw this night going."" Neither did we Gabriel  😭 neither did we",46941,84
"Jun 11, 2024",“isn’t where i saw the night going” mmmmmkay 👀,36531,94
"Jun 11, 2024","Why do I have a bad feeling that Gabriel's first ""exposure"" was burning down Davina's house?",6523,14
"Jun 11, 2024",I think Gabriel’s mom recognized her…,4289,6
"Jun 11, 2024",so the hotness runs in the fam? mkay,3740,3
"Jun 11, 2024",awwe poor Mikey losing his best friend playdates now....,3193,2
"Jun 11, 2024","I kinda wondered if Val had something to do with the police coming, glad to see it wasn't her. Now I'm wondering if it was our main man's cousin. He was the only other one from the family there",2264,4
"Jun 11, 2024",Val this is so not girlie pop of you,1921,30
"Jun 11, 2024",HEIGHT DIFFERENCE 🙊⁉️,1472,3
"Jun 11, 2024",Anyone ever notice that Mikey lowkey looks kinda like boss baby lol,1419,5
"Jun 11, 2024","To be honest, I kinda like how val is going above and beyond to look into davinas past. She smelt something suspicious and is doing her job.",1169,11
"Jun 11, 2024",I wonder how Gabriel saw the night going…,991,4
"Jun 11, 2024",idc abt war rn he gave her his jacket.,894,1
"Jun 11, 2024","I mean, Davina running in those heels!! omg 👌🏻👌🏻",694,4
"Jun 11, 2024","I'm not the only one who wanted Gabriel and Davina to hide their faces by pretending to be an amorous couple and kissing each other senseless, right??? For ""the mission"" or whatever.... (I know this makes no sense but a girl can dream)",676,9
"Jun 11, 2024",Gabriel’s body proportions r a bit crazy lmao Edit: don’t get me wrong tho I love a man with a slvtty little waist,542,5
"Jun 11, 2024",Maybe Gabriel’s mom was friends with Davina’s parents 🤔 something tells me perhaps Davina’s parents didn’t die in that fire but they new she was better off out of the mafia life,447,2
"Jun 11, 2024",👀Mom knows - or strongly suspects she knows - who Davina is,383,2
"Jun 11, 2024","Gabriel is used to being the protector.  It must be reassuring to see Davina protect him, even whilst knowing who he is and what he represents (but doesn't want).",351,0
"Jun 11, 2024",I think she knew Davina but also knew the backstory and did not want Valentine to know. Valentine gives me loyalty to the uncle vibes and like she thinks she knows better,329,3
"Jun 11, 2024",gabriel is so pookie bear snookum cakes 🙈😍,301,6
"Jun 11, 2024","Wait….hear me out….its a long shot, but…what if Gabe knew her as a child, recognized her…and hired her knowing who she is. He has a very interesting level of trust with her. Also i think the mama knows, which would explain my theory. 😳🫣 I love this WEBTOON.",275,2
"Jun 18, 2024",can’t believe he missed davina’s lips smh,102735,174
"Jun 18, 2024","A KISS ON THE HAND, WE WINNNNNNN YAYYY",63077,131
"Jun 18, 2024",WHAAAAAA?!? OMG- JUST CONFESS ALREADY!!!!! GABRIEL YOU BETTER LIVE SIR!!! LIVE!!!!!😭,50629,139
"Jun 18, 2024","I know we’re all a little hot and bothered over that hand kiss, but are we gonna ignore how badass Davina was for “I’ll take care of MY Angelini”…she’s already claimed Mikey as hers 🥹",9819,13
"Jun 18, 2024",“Don’t make me beg Davina” AND THOSE EYES?:?/!/?/!-! EYES DON’T LIE,7463,6
"Jun 18, 2024","Whether or not she realizes it, Davina wanting Gabriel to survive, rooting for him, is very reassuring. That's probably why he reacted that way, because I think nobody has been 100% in his corner for a very long time.",5398,2
"Jun 18, 2024",also asking her to keep Mikey if he dies is SUCH a big ask like. i,3807,5
"Jun 18, 2024",So Mikey 100% broke out of his room and is going to Louie right? Like you can’t leave the boy that tricky alone for an extended amount of time you’re just asking for trouble,3296,9
"Jun 18, 2024",The fact that we are all kicking our feet in the air after that hand kiss.. god I love us hopeless romantics,3026,5
"Jun 18, 2024",I have a feeling Mikey is going to run away and go look for Louis and talk to his mother.,1614,5
"Jun 18, 2024",Love the SpongeBob two hours later panel haha,1394,0
"Jun 18, 2024",Mikey is NOT in his room.,1190,2
"Jun 18, 2024",Gabriel and Davina’s chemistry is on fire!! This will definitely lead to a kiss!! 💋❤️‍🔥,702,3
"Jun 18, 2024",I love how she goes “we will be waiting”,645,0
"Jun 18, 2024",“See you at home” 😭 they’re such a lil family already,618,0
"Jun 18, 2024","i gotta say i REALLY like Val, because shes RIGHT davina IS hiding something and she does has ulterior motives. but shes also not ruled by emotions and is rational in knowing that Davina will keep mikey safe if nothing else. and because that is gabriels number 1 concern val doesnt push the issue",533,5
"Jun 18, 2024","Notice how when he looks at Davina his eyes go clear, like she clears his conscious & makes him see the future clearly 🥹🥰 Also, the hand kiss is very wonderful & I hope it’s just a taste of the sweetness to come. I hope they both make it or eventually, Mikey in hand.",462,0
"Jun 18, 2024",Not me giggling and kicking my feet 💀😮‍💨,379,0
"Jun 18, 2024",THESE BREADCRUMBS ARE ALL THAT SUSTAIN ME,343,1
"Jun 18, 2024","Reply 1 311 1 Rebecca Mayerchak Jun 18, 2024 HE KISSED HER HAND",287,1
"Jun 18, 2024",what if Gabriel was the one to call the police so there would be a war and him and Mikey could get a distance from each other that's why on episode 31 he told val that he picked her because she had no family to ask questions. HE PLANNED THE ENTIRE THING I have a feeling he might not tell her to come back and try to get the don down and  ends all the mafia stuff.,279,6
"Jun 18, 2024","Brb, gonna read that final scene like five more times—gotta get my coins worth",242,0
"Jun 25, 2024","""You're as scary as Papa."" See!! they're already so alike!!!  Also, I love the ominous cousin guy, definitely not evil. nope no way",55465,81
"Jun 25, 2024",The cousin gives me bad vibes,45545,101
"Jun 25, 2024",Hey Gabriel’s hot cousin stay back alr 🤺,39976,81
"Jun 25, 2024",I really appreciate the author for not just focusing on the romance aspect of the comic. This being such a major plot line and the way it's forming is really engaging and adding to the suspense of the characters and story,4996,10
"Jun 25, 2024","That was mad suspicious, cousin",3488,1
"Jun 25, 2024",mikey’s first appearance without his suit?!,2511,24
"Jun 25, 2024","The cousin seems sus trying to figure out where Mikey is! Also, love that Mikey thinks Gabriel and Davina are equally scary 😂 and don’t get me started on his “peasant gear”!",2087,1
"Jun 25, 2024",I AM DESPERATE FOR FLIRTING 😭 Edit: I know plot is important BUT ITS GETTING IN THE WAY,1375,45
"Jun 25, 2024",Gabriel looks like if Satoru Gojo was buff and also Italian,1311,5
"Jun 25, 2024",so the cousin definitely was the one who called the cops,1164,1
"Jun 25, 2024",Omg claw brigade instead of paw patrol haha,985,0
"Jun 25, 2024","Oh my good gosh I just reread the chapter and noticed the stained glass panel...both Gabriel's deceased father and wife have cracks where the living people don't, but there is a crack travelling towards Mikey. I might be reading too far into it, but nooooooo",846,2
"Jun 25, 2024",Mikey and Davina causally biking to the safe house while Gabriel is “fighting for his life.”,715,1
"Jun 25, 2024",So did the cousin kill the wife?! Why is next week so far away?! 😭,378,0
"Jun 25, 2024","Davina taking the blame for stealing Mikey in the night was so sweet of her. She could’ve said we’re going because your dad is worried for your safety but instead went with, “I’m taking your safety into my own hands” so that if something happens to Gabriel, Mikey won’t have resentment toward him.",353,2
"Jun 25, 2024",Mikey telling Davina that she is just as scary as his papa. Nanny and papa duo!!,289,0
"Jun 25, 2024","i have this teeny feeling that the cousin is jealous of Gabriel and Mikey and wants to become the Don/Underboss himself. I feel like he was the one who did the fire, and now he’s acting sus before a literal gun fight. MY INSTINCTS ARE SENSING SOMETHING. I have a feeling Adam/Nico/Val are going to get hurt trying to save Gabriel from his cousin… but it’s just a hunch.",260,0
"Jun 25, 2024","OMG the fact that Gabriel can’t face his son, when he was leaving the sadness in his eyes 🥹",202,0
"Jun 25, 2024",When Gabe had said “they’re safe” it shows that he cares a lot for both Mikey and Davina💗😭!,175,1
"Jun 25, 2024",Ngl the author had me in the first couple panels. I thought Davina was a bald kidnapper 😅,168,0
"Jun 25, 2024",Now I have to wait a week why is a week so long 😔😭,145,2
"Jun 25, 2024",so cousin is vying for power?! He's not in the line of succession so he's trying to eliminate that whole branch of the family tree to usurp the title.,140,0
"Jun 25, 2024","6pm is also when Gabe has dinner with… Davina. I bet Davina will be a target at some point, not the Angelinis. Especially if she’s a mafia princess or the daughter of FBI agents or something.",130,0
"Jul 02, 2024",love the lesson davina taught mikey... he needed to hear it 🥹🥹,81670,50
"Jul 02, 2024",Mikey and Davina’s pinky promise 🥹,66408,65
"Jul 02, 2024",Mikey’s future step mamma 💅🏼 settling in her pending role,54290,407
"Jul 02, 2024",she took such a risk but what a payoff. she got through to him. my heart,8044,4
"Jul 02, 2024","Awe Mikey. Poor little guy. I'm glad Davina is there to help him understand just how much his dad does love him, but man that made me tear up",5567,5
"Jul 02, 2024","i really do like that davina opened up to mikey because he needed to face reality one day. however, i’m a bit worried that someone will know about davina’s past and will be used against her. guess we’ll have to see what future chapters hold.",4385,3
"Jul 02, 2024",MIKEY!!! My heart. The pinky promise! Him getting mad for Davina’s family dying—not realizing it was HIS family who did it! Him sobbing trying to protect his adult father—not realizing it’s not his job and he’s just a kid! My entire heart is shattering for this child. I’m so happy Davina told him. It really got him to open up to her.,2722,1
"Jul 02, 2024",I know Mikey’s mom is just so thankful Davina is taking care of her boys😭😭😭😭,2102,0
"Jul 02, 2024","Mikey finally realizing why Davina is taking it upon herself to make sure he gets away from that life. They’re about to get even closer than before, but I fear that will also mean something big is about to happen to Davina. Stay safe girly you gotta get your man first 🥺♥️",1440,3
"Jul 02, 2024",also seeing Mikey act like a child is so refreshing and cute. 🥹🥹🥹🥹,1302,0
"Jul 02, 2024",Okay but Gabriel with the dual wields is the hardest panel that’s come out of this webtoon,926,0
"Jul 02, 2024",GABRIELLE HAD  ANGEL WINGS BEHIND HIM!!! THE SMOKE! YAL CATCH THAT,809,0
"Jul 02, 2024",i really something bad doesn't happen to davina and mikey while they're having this heart to heart... 😬😬,652,2
"Jul 02, 2024",Gabriel let her off with a warning shot because he didn't want her kid to be without a mom. Sobbing.,486,0
"Jul 02, 2024",God bless mickey was finally able to speak his true feelings and we saw papa in action aswell 🌚,473,1
"Jul 02, 2024",Davina teaching Mikey what Gabriel so desperately wants him to know - love doesn't have to come with strings tied to the family.,377,1
"Jul 02, 2024",ignore me i‘ll just be ugly sobbing in the corner,323,2
"Jul 02, 2024","Oh my days…Mikey, you had me when you said🥺… “I think it’s hurting HIM” 😭😭😭 It’s hurting ME too! 🤧🤧🤧 … I’ll be crying myself to sleep now.",280,0
"Jul 02, 2024",Can someone PLEASE adapt this into an anime. It gives me SpyXFamily vibes but more drama-centered and I adore it 😭,227,0
"Jul 02, 2024","Davina has such a kind, respectful way to share her wishes and feelings with Mikey and make space for his too. This episode is so beautiful.",197,0
"Jul 02, 2024","im so glad she was able to get mike to truly understand by relating to him. and while i think some ppl might worry about her secret getting out through mikey, i actually think its a GOOD thing mikey knows. so that when the truth comes out mikey can say he already knows.",170,1
"Jul 02, 2024",I have never wanted to jump into a story and hug someone more than I do right now,164,2
"Jul 02, 2024",The way Davina opened up to Mikey just melted my heart! 🥺  the way Mikey was riding that bike though had me cracking up 🤣,148,0
"Jul 09, 2024",“You are the best decision I’ve made in years” ATE THAT UP,105602,70
"Jul 09, 2024",YOU HEAR THAT? HE SAID THE THREE OF US 🎉,95886,100
"Jul 09, 2024",Damn she actually killed somebody 👁️👄👁️ I already knew Davina doesn’t mess around when it comes to Mikey but she does NOT mess around !,71953,97
"Jul 09, 2024","""JUST THE THREE OF US""",13553,8
"Jul 09, 2024",Gabriel telling Davina that she is the best decision that he has made in years🥹🥹,9280,7
"Jul 09, 2024",Oh my goddd so the Angelinis DID take out Davina’s family. This is such a great end to the first part of an amazing series.,7703,8
"Jul 09, 2024",MIKEY TUGGING DAVINA IN IS THE CUTEST,5447,4
"Jul 09, 2024",Gabe and Mikey crying got me in my feels,4635,3
"Jul 09, 2024","okbut the person on the other line calling Davina ""your families mistake"" sounds like someones figured out who davina really is and that shes a loose end from an Angelini job gone wrong",4435,3
"Jul 09, 2024",“Just the THREE of us” gawd damn that line got me-!!!,3211,2
"Jul 09, 2024",Makes me kind of sad that Mikey immediately knew to bring that blanket to try to stop Davina's bleeding...our little boy's seen so much violence 🥺😭,2956,2
"Jul 09, 2024",So we ain’t gonna talk about how Davina shot that guy COLD? like ZERO hesitation? Like a casual Monday evening?? No???,1751,3
"Jul 09, 2024",davina please be okay😭🙏🏼 also this is the first time i’ve seen gabriel cry. (edit: davinas flexible?!) edit 2: WE HAVE TO WAIT 21 DAYS FOR THE NEXT SEASON?! i edited the next part out. edit 3: also when gabriel asked who shot/tagged davina i knew he was ready to swing hands with someone😭,1565,3
"Jul 09, 2024",THANK YOU CREATOR. WE WERE SO WELL FED THIS EPISODE 🙏🏼🙏🏼🙏🏼🙏🏼,1435,3
"Jul 09, 2024",Cassiel when I catch you cassiel 😡😡 and omg “just the three of us” 😍😍 okay get married NOW,1214,0
"Jul 09, 2024","I loved the way Mikey and Gabe were so attentive to Davina. Mikey made sure Davina was covered up and kept tugging that cover to ensure her warmth. I think the thing Gabes been waiting to hear from Mikey was, ""Even if I don't become your under boss, even if you don't become the don."" Gabriel has been trying to get his son to detach from this and finally a little breakthrough. I loved this episode, action-packed and beautiful all in one!!!❤️❤️❤️ Vina is a boss!!!",959,3
"Jul 09, 2024","""Just the three of us""",824,2
"Jul 09, 2024","LOVE THIS!!! 🥹💕💕💕 Okay, I have to know: how big of an age gap do you guys think Gabe and Davina have?? There has to be one! I’m thinking 3-6 years only though. 🤔",709,2
"Jul 09, 2024",“you’re the best decision i’ve made in years” is his “i love you never leave me” 😭,700,1
"Jul 09, 2024",Gabriel  crying and saying just the three of us IM CRYING  JUST GET MARRIED PLS 😭,642,1
"Jul 09, 2024",I knew this was the end of season one! I can't wait for the next season. Hopefully we'll get to see more of Davina's back story and know more of Mikey's mom. I can't wait to see more GabrielXDavina moments!,404,1
"Jul 09, 2024",so someone is targeting Davina….hmm I wonder who,397,0
"Jul 09, 2024",Hol up- family’s mistake?! Can’t wait for part 2!,335,0
"Jul 30, 2024",I JUST KNOW EVERYONE WAS FIGHTING FOR THIS CHAPTER THE COMMENTS ON THE OTHER ONE WAS LIKE A LIVE CHAT 😭😭,48672,70
"Jul 30, 2024","I love that Diana's handler is so much like a step in mother for her, sincerely worried about her safety and not just for the job",42481,75
"Jul 30, 2024",we waited 3 weeks and an extra 20 minutes for this episode 🥳🎉,26365,91
"Jul 30, 2024",Dropping the title card like that is a NASTY STROKE OF GENIUS,7408,6
"Jul 30, 2024",MIKEY CALLING DAVINA “VINA”🥹,6534,6
"Jul 30, 2024",that panel of them smirking at each other… oh they match each others freak alright,6185,2
"Jul 30, 2024","Davina’s relationship with the dean is too cute😭, “it’ll be there whether you ask for it or not” “your voice softens when you speak about him” I love it, mother and daughter",4098,3
"Jul 30, 2024",You weren’t joking when you said slow burn damn,3125,3
"Jul 30, 2024",Did anyone else start cackling uncontrollably when the new episode came out? Or was it just me?,1512,2
"Jul 30, 2024","WHAT A WAY TO KICK OFF THE NEW SEASONNNNNNN The headmistress going Mama Bear over Davina? Adorable. Mikey critiquing the stock photos? On-brand, kiddo.  Davina setting us up for more adventures? <airhorns> LET'S GOOOOOOOOOOOOOO <crowd roaring> And Gabriel [did you think I forgot him? Nnaaahhh] being as much of a mystery as ever? 😎 well well, it's enough to keep the fan theories coming!  Also lol the ending made me double take and wonder if it's a D&D reference lol are we rolling for initiative?  more",1465,1
"Jul 30, 2024",GABRIEL KNOWS THAT DAVINAIS QUICK AND CREATIVE SO HE LETS HER HAVE A LITTLE FUN WITH THIS KINDA THING AWH,980,2
"Jul 30, 2024","""They won't find anything, I buried it deep."" GIRL YOU JUST TOLD MIKEY THO 😭😭",853,0
"Jul 30, 2024",WHY DOES IT FEEL SO SHORT!!!! BRO NOT ANOTHER WEEK 🥹,743,17
"Jul 30, 2024","Perfect way to drop that title. And does this means the reigns have been let loose?!?! Please tell me we’ll finally find out what “does she smell like oranges, boss” means! 🍊 Cannot wait to see where this goes!",629,0
"Jul 30, 2024",Mother Headmistress KNOWS Davina's gotta thing for him. But she also knows that her little soldier child will never let that kid fight alone. that's what is scaring her more than the crush.,585,0
"Jul 30, 2024",Let’s go new episode after 3 weeks of suffering,519,1
"Jul 30, 2024",did y’all see the smirks they gave eachother😭,499,0
"Jul 30, 2024","waitttt, is it just me or was there a lil blush when she said an ‘invitation to do whatever’????????just sayin✋😌🤚",365,0
"Jul 30, 2024",LOVE IT when a hiatus isn't 8 months,297,0
"Jul 30, 2024","That blush when he says ""initiative"". You're not fooling me Gabriel, you heard the conversation.😏",268,0
"Jul 30, 2024","Worth the wait, our favorite trio back again!",212,0
"Jul 30, 2024",HER VOICE SOFTENS WHEN SHE TALKS ABOUT HIM,206,0
"Jul 30, 2024",THE BANTER! AHHHHH these two. love em,175,0
"Aug 06, 2024","Anyone else just looking forward to more about Mikey? I mean I know that Davina and Gabriel are the focus here, but I’m loving Mikey’s character growth and how he’s really starting to act, well, like a KID. ☺️",48567,137
"Aug 06, 2024",Davina is unable to read all of the signals that Gabriel is sending her😭😭,40602,132
"Aug 06, 2024",loid forger think he slick in that wig,37897,68
"Aug 06, 2024",i was kinda hoping gabriel would help davina redress her wounds... 🤭🤭,5326,38
"Aug 06, 2024","""He looks at me differently now"" - oh this is THAT kind of a slow burn, I am so into it",5140,4
"Aug 06, 2024",nah cause the skull out of olives is killing me,3588,2
"Aug 06, 2024",""" he looks at me differently now"" ""are you sure you're ok after what happened..?""  ""you're the best decision I've made in years "" ""this isn't where I saw the night going"" GODAMN YALL WE'RE SO CLOSE",3499,6
"Aug 06, 2024",Out of topic but has anyone noticed that Gabriel and davinas last name is kind of like devil and angel. Well kind of lol.,2744,8
"Aug 06, 2024","Davina: “I don’t know where i stand with him.”  Also Davina: “He HELD me until the doctors arrived”, “he looks at me differently” (with care)  gurllll…",2015,3
"Aug 06, 2024",Davina sees Gabriel’s feelings for her as distraction 😭😭😭,1361,4
"Aug 06, 2024",I JUST REALIZED THE COAT DAVINA IS  WEARING IS GABRIELS😀,1292,1
"Aug 06, 2024",WAIT WHY WAS DAVINA BLUSHIN AT VAL🤭,936,55
"Aug 06, 2024",we are living for Gabe's little blushes 🫶  it's a nice touch to let Mikey see the real aftermath of something like this instead of that slowly boiling a frog in a pot crap they pulled with G as he was growing up. seems like this is the first time he's seen all the blood,644,1
"Aug 06, 2024","""I wouldn't want him to trip at the finish line"" WHO?! WHAT DOES IT MEAN?! Does he want Gabriel to get revenge or does he want to see if Cassiel is actually capable of taking over Gabriel's seat in The Family?! (i.e. making the princes battle to take over the crown type of succession) Also I have a sneaking suspicion that the housekeeper is going to become a more crucial figure in this next arc... time to learn more about the side characters! Seriously love the way the plot is developing!",601,1
"Aug 06, 2024",Honestly I hope Val and Davina have a great friendship I feel like the two would be badass together,551,0
"Aug 06, 2024",WE LOVE MONDAYS!!!!!! ❤️,467,2
"Aug 06, 2024","Davina, honey. He kissed your knuckles before the mission. He held you close and said “just the three of us” when you got shot. And u pointed out yourself he looks at you differently. And he’s always blushing around you. It’s pretty obvious 😭",398,1
"Aug 06, 2024",He was so ready to comfort her omg 😫😫,364,1
"Aug 06, 2024","I think it’s sweet that Mikey wants to help with cleanup; hopefully, that will make him realize how serious that life is and back away from it! Also, that tension between Gabriel and Davina! You could cut it with a knife!",284,2
"Aug 06, 2024",I need more of Gabriel caring for Davina 😍,273,0
"Aug 06, 2024","Gabriel definitely remembering he told her she’s the best decision he made after protecting Mikey and now, he’s getting even more flustered around her.",265,0
"Aug 06, 2024",I’m sorry… GABRIEL IS OVER 6 FEET????,257,1
"Aug 06, 2024","Google, search for “symptoms of excess olive consumption” 🤔",229,0
"Aug 13, 2024",at least they both know that sons are off-limits 🫡,72886,27
"Aug 13, 2024","As much as a ship Davina and Gabriele, Mikey’s my favorite thing about this series.",46551,84
"Aug 13, 2024",People be like “rip to my coins🙏” BRO RIP TO MY BANK THEY BE CALLING ME SAYING I’m in arranged over draft but I’m here paying for mafia nanny I call that commitment 🫡🫡,26816,357
"Aug 13, 2024",I’m happy to see that they both can agree that they want to keep their kids out of the conflict.,5082,0
"Aug 13, 2024",mikey getting protective over davina😭😭,4246,1
"Aug 13, 2024",Nah I knew that attractive cop was gonna be a problem,3901,4
